Datum;Auftrag #;Transaktionen;Symbol;Name;ISIN;Anzahl;Stückpreis;Kosten;Aufgelaufene Zinsen;Nettobetrag;Währung Nettobetrag;Nettobetrag in der Währung des Kontos;Saldo;Währung
14-05-2019 08:46:18;00000000;Dividende;GLDV;SPDR S&P Global Div. Arist.;IE00B9CQXS71;1.0;38.22;0.00;0.00;38.22;USD;38.22;347.99;USD
03-05-2019 22:15:58;00000000;Fx-Gutschrift Comp.;;;;1.0;6'853.30;0.00;0.00;6'853.30;CHF;6'853.30;0.00;CHF
03-05-2019 22:15:58;00000000;Fx-Belastung Comp.;;;;1.0;6'803.00;0.00;0.00;-6'803.00;USD;-6'803.00;309.77;USD
03-05-2019 16:46:27;63338285;Kauf;BELL;BELL FOOD GROUP N;CH0315966322;25.0;291.00;37.30;0.00;-7'312.30;CHF;-7'312.30;-6'853.30;CHF
26-04-2019 10:57:36;00000000;Dividende;SGKN;ST GALLER KB N;CH0011484067;1.0;160.00;56.00;0.00;104.00;CHF;104.00;459.00;CHF
15-04-2019 17:00:13;00000000;Dividende;NESN;NESTLE N;CH0038863350;1.0;367.50;128.63;0.00;238.87;CHF;238.87;355.00;CHF
15-04-2019 15:43:58;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;35.20;12.32;0.00;22.88;CHF;22.88;116.13;CHF
11-04-2019 15:49:20;63047966;Verkauf;PRNT;3D PRINTING ETF;US00214Q5009;300.0;22.66;40.29;0.00;6'757.71;USD;6'757.71;7'112.77;USD
08-04-2019 09:08:58;62959221;Kauf;EMSN;EMS-CHEMIE N;CH0016440353;7.0;585.00;34.90;0.00;-4'129.90;CHF;-4'129.90;93.25;CHF
04-04-2019 17:53:29;62922555;Verkauf;PRECIOUS WOODS;PRECIOUS WOODS HLDG - REG.SHS;CH0013283368;210.0;7.65;101.20;0.00;1'505.30;CHF;1'505.30;4'223.15;CHF
04-04-2019 17:31:56;62922208;Verkauf;ODHN;ORASCOM DEVELOPMENT HLD AG N;CH0038285679;100.0;17.00;23.65;0.00;1'676.35;CHF;1'676.35;2'717.85;CHF
01-04-2019 11:43:58;00000000;Depotgebühren;;;;1.0;26.02;2.00;0.00;-28.02;CHF;-28.02;1'041.50;CHF
07-03-2019 10:53:10;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;44.00;15.40;0.00;28.60;CHF;28.60;1'069.52;CHF
04-03-2019 15:20:11;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;40.00;14.00;0.00;26.00;CHF;26.00;1'040.92;CHF
18-02-2019 11:16:32;00000000;Dividende;GLDV;SPDR S&P Global Div. Arist.;IE00B9CQXS71;1.0;33.50;0.00;0.00;33.50;USD;33.50;355.06;USD
28-01-2019 17:19:30;00000000;Auszahlung;;;;1.0;107.70;0.00;0.00;-107.70;CHF;-107.70;1'014.92;CHF
02-01-2019 11:33:37;00000000;Capital Gain;PRNT;3D PRINTING ETF;US00214Q5009;1.0;47.47;0.00;0.00;47.47;USD;47.47;321.56;USD
01-01-2019 10:34:12;00000000;Zins;;;;1.0;0.12;0.00;0.00;0.12;USD;0.12;274.09;USD
31-12-2018 11:48:14;00000000;Depotgebühren;;;;1.0;27.44;2.11;0.00;-29.55;CHF;-29.55;1'122.62;CHF
16-11-2018 17:03:50;00000000;Dividende;GLDV;SPDR S&P Global Div. Arist.;IE00B9CQXS71;1.0;39.35;0.00;0.00;39.35;USD;39.35;273.97;USD
08-10-2018 09:01:07;60177934;Verkauf;MBTN;MEYER BURGER N;CH0108503795;900.0;0.62;11.40;0.00;546.60;CHF;546.60;1'152.17;CHF
08-10-2018 09:01:07;60177934;Verkauf;MBTN;MEYER BURGER N;CH0108503795;500.0;0.62;11.10;0.00;298.90;CHF;298.90;605.57;CHF
28-09-2018 14:38:35;00000000;Depotgebühren;;;;1.0;28.68;2.21;0.00;-30.89;CHF;-30.89;306.67;CHF
05-09-2018 13:56:46;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;58.40;20.44;0.00;37.96;CHF;37.96;337.56;CHF
05-09-2018 13:54:48;00000000;Capital Gain;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;40.80;0.00;0.00;40.80;CHF;40.80;299.60;CHF
17-08-2018 11:06:42;00000000;Dividende;GLDV;SPDR S&P Global Div. Arist.;IE00B9CQXS71;1.0;66.15;0.00;0.00;66.15;USD;66.15;234.62;USD
29-06-2018 16:53:56;00000000;Depotgebühren;;;;1.0;28.39;2.19;0.00;-30.58;CHF;-30.58;258.80;CHF
04-06-2018 11:16:32;00000000;Dividende;TKBP;THURGAUER KB PS;CH0231351104;1.0;137.50;48.13;0.00;89.37;CHF;89.37;289.38;CHF
11-05-2018 16:24:34;00000000;Capital Gain;LHN;LAFARGEHOLCIM N;CH0012214059;1.0;200.00;0.00;0.00;200.00;CHF;200.00;200.01;CHF
10-05-2018 09:31:52;00000000;Dividende;GLDV;SPDR S&P Global Div. Arist.;IE00B9CQXS71;1.0;46.19;0.00;0.00;46.19;USD;46.19;168.47;USD
30-04-2018 22:16:11;57949136;Fx-Belastung Comp.;;;;1.0;36.02;0.00;0.00;-36.02;USD;-36.02;122.28;USD
30-04-2018 22:16:11;57949136;Fx-Gutschrift Comp.;;;;1.0;35.35;0.00;0.00;35.35;CHF;35.35;0.01;CHF
30-04-2018 09:02:00;57919517;Kauf;TKBP;THURGAUER KB PS;CH0231351104;1.0;104.00;0.10;0.00;-104.10;CHF;-104.10;-35.34;CHF
30-04-2018 09:01:59;57919517;Kauf;TKBP;THURGAUER KB PS;CH0231351104;49.0;104.00;36.15;0.00;-5'132.15;CHF;-5'132.15;68.76;CHF
30-04-2018 09:01:58;57919514;Kauf;SGKN;ST GALLER KB N;CH0011484067;10.0;535.00;36.35;0.00;-5'386.35;CHF;-5'386.35;5'200.91;CHF
30-04-2018 09:00:46;57921762;Kauf;GLDV;SPDR S&P Global Div. Arist.;IE00B9CQXS71;15.0;34.50;0.85;0.00;-518.35;CHF;-518.35;10'587.26;CHF
30-04-2018 09:00:45;57921762;Kauf;GLDV;SPDR S&P Global Div. Arist.;IE00B9CQXS71;135.0;34.50;40.05;0.00;-4'697.55;CHF;-4'697.55;11'105.61;CHF
16-04-2018 18:01:35;00000000;Dividende;NESN;NESTLE N;CH0038863350;1.0;352.50;123.38;0.00;229.12;CHF;229.12;15'803.16;CHF
16-04-2018 17:43:03;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;40.00;14.00;0.00;26.00;CHF;26.00;15'574.04;CHF
12-04-2018 09:00:33;57669950;Verkauf;UHR;SWATCH GROUP I;CH0012255151;35.0;441.40;94.60;0.00;15'354.40;CHF;15'354.40;15'548.04;CHF
02-04-2018 09:41:40;00000000;Depotgebühren;;;;1.0;27.83;2.14;0.00;-29.97;CHF;-29.97;193.64;CHF
19-03-2018 09:42:50;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;45.60;15.96;0.00;29.64;CHF;29.64;223.61;CHF
06-03-2018 10:12:55;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;44.00;15.40;0.00;28.60;CHF;28.60;193.97;CHF
06-02-2018 17:39:31;00000000;Auszahlung;;;;1.0;107.70;0.00;0.00;-107.70;CHF;-107.70;165.37;CHF
30-12-2017 14:10:00;00000000;Zins;;;;1.0;0.24;0.00;0.00;0.24;USD;0.24;158.30;USD
29-12-2017 16:56:19;00000000;Capital Gain;PRNT;3D PRINTING ETF;US00214Q5009;1.0;28.49;0.00;0.00;28.49;USD;28.49;158.06;USD
29-12-2017 16:56:16;00000000;Capital Gain;PRNT;3D PRINTING ETF;US00214Q5009;1.0;129.57;0.00;0.00;129.57;USD;129.57;129.57;USD
29-12-2017 15:11:55;00000000;Depotgebühren;;;;1.0;27.10;2.17;0.00;-29.27;CHF;-29.27;273.07;CHF
29-09-2017 14:37:18;00000000;Depotgebühren;;;;1.0;25.27;2.02;0.00;-27.29;CHF;-27.29;302.34;CHF
11-09-2017 10:58:21;00000000;Capital Gain;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;30.40;0.00;0.00;30.40;CHF;30.40;329.63;CHF
06-09-2017 17:44:14;00000000;Dividende;SMICHA;UBSETF SMI CHF DIS;CH0017142719;1.0;44.80;15.68;0.00;29.12;CHF;29.12;299.23;CHF
31-07-2017 09:01:09;53266472;Kauf;SMICHA;UBSETF SMI CHF DIS;CH0017142719;80.0;92.53;18.00;0.00;-7'420.40;CHF;-7'420.40;270.11;CHF
30-06-2017 15:48:46;00000000;Depotgebühren;;;;1.0;24.20;1.94;0.00;-26.14;CHF;-26.14;7'690.51;CHF
26-05-2017 22:15:56;52377444;Fx-Belastung Comp.;;;;1.0;1'613.07;0.00;0.00;-1'613.07;CHF;-1'613.07;7'716.65;CHF
26-05-2017 22:15:56;52377444;Fx-Gutschrift Comp.;;;;1.0;1'639.15;0.00;0.00;1'639.15;USD;1'639.15;0.00;USD
26-05-2017 19:57:50;52376451;Kauf;PRNT;3D PRINTING ETF;US00214Q5009;300.0;25.96;46.68;0.00;-7'834.68;USD;-7'834.68;-1'639.15;USD
26-05-2017 18:01:03;00000000;Dividende;UHR;SWATCH GROUP I;CH0012255151;1.0;236.25;82.69;0.00;153.56;CHF;153.56;9'329.72;CHF
18-05-2017 11:11:44;00000000;Rückzahlung;SYNNE;SYNGENTA N  2. Linie;CH0316124541;-12.0;465.00;0.00;0.00;-;CHF;-;0.00;CHF
18-05-2017 11:11:44;00000000;Rückzahlung;SYNNE;SYNGENTA N  2. Linie;CH0316124541;1.0;5'580.00;0.00;0.00;5'580.00;USD;5'580.00;6'195.53;USD
12-05-2017 13:58:14;00000000;Dividende;SYNNE;SYNGENTA N  2. Linie;CH0316124541;1.0;60.00;21.00;0.00;39.00;CHF;39.00;9'176.16;CHF
08-05-2017 15:40:49;00000000;Capital Gain;LHN;LAFARGEHOLCIM N;CH0012214059;1.0;200.00;0.00;0.00;200.00;CHF;200.00;9'137.16;CHF
04-05-2017 10:58:54;00000000;Titelumbuchung;SYNNE;SYNGENTA N  2. Linie;CH0316124541;12.0;0;0.00;0.00;-;CHF;-;0.00;CHF
04-05-2017 10:58:54;00000000;Titelumbuchung;SYNN;SYNGENTA N;CH0011037469;-12.0;0;0.00;0.00;-;CHF;-;0.00;CHF
24-04-2017 09:00:51;51882337;Verkauf;BAER;JULIUS BAER N;CH0102484968;150.0;50.05;43.05;0.00;7'464.45;CHF;7'464.45;8'937.16;CHF
18-04-2017 15:14:04;00000000;Capital Gain;BAER;JULIUS BAER N;CH0102484968;1.0;180.00;0.00;0.00;180.00;CHF;180.00;1'472.71;CHF
10-04-2017 14:48:44;00000000;Dividende;NESN;NESTLE N;CH0038863350;1.0;345.00;120.75;0.00;224.25;CHF;224.25;1'292.71;CHF
31-03-2017 12:44:39;00000000;Depotgebühren;;;;1.0;24.65;1.97;0.00;-26.62;CHF;-26.62;1'068.46;CHF
03-03-2017 11:39:01;00000000;Auszahlung;;;;1.0;108.00;0.00;0.00;-108.00;CHF;-108.00;1'095.08;CHF
31-12-2016 13:35:42;00000000;Zins;;;;1.0;0.02;0.00;0.00;-0.02;CHF;-0.02;1'203.08;CHF
31-12-2016 13:16:05;00000000;Zins;;;;1.0;0.35;0.00;0.00;0.35;USD;0.35;615.53;USD
30-12-2016 14:49:03;00000000;Depotgebühren;;;;1.0;24.21;1.94;0.00;-26.15;CHF;-26.15;1'203.10;CHF
13-12-2016 15:18:36;50163131;Verkauf;MBTN1;MEYER BURGER ANR;CH0342833164;7000.0;0.1800305;30.95;0.00;1'229.25;CHF;1'229.25;1'229.25;CHF
06-12-2016 18:49:29;00000000;Titeleingang;MBTN1;MEYER BURGER ANR;CH0342833164;7000.0;0;0.00;0.00;-;CHF;-;0.00;CHF
30-09-2016 22:18:43;49209807;Fx-Belastung Comp.;;;;1.0;26.99;0.00;0.00;-26.99;USD;-26.99;615.18;USD
30-09-2016 22:18:43;49209807;Fx-Gutschrift Comp.;;;;1.0;25.95;0.00;0.00;25.95;CHF;25.95;0.00;CHF
30-09-2016 14:45:33;00000000;Depotgebühren;;;;1.0;24.06;1.92;0.00;-25.98;CHF;-25.98;-25.95;CHF
29-08-2016 22:16:23;48828855;Fx-Belastung Comp.;;;;1.0;6'263.27;0.00;0.00;-6'263.27;USD;-6'263.27;642.17;USD
29-08-2016 22:16:23;48828855;Fx-Gutschrift Comp.;;;;1.0;6'068.85;0.00;0.00;6'068.85;CHF;6'068.85;0.03;CHF
29-08-2016 09:02:17;48816588;Kauf;BAER;JULIUS BAER N;CH0102484968;150.0;40.18;41.85;0.00;-6'068.85;CHF;-6'068.85;-6'068.82;CHF
11-08-2016 15:30:05;48633559;Verkauf;ABB;ABB ADR REP 1 ORD;US0003752047;107.0;22.01;1.81;0.00;2'353.26;USD;2'353.26;6'905.44;USD
11-08-2016 15:30:05;48633559;Verkauf;ABB;ABB ADR REP 1 ORD;US0003752047;90.0;22.01;1.53;0.00;1'979.37;USD;1'979.37;4'552.18;USD
11-08-2016 15:30:05;48633559;Verkauf;ABB;ABB ADR REP 1 ORD;US0003752047;20.0;22.01;10.34;0.00;429.86;USD;429.86;2'572.81;USD
11-08-2016 15:30:05;48633559;Verkauf;ABB;ABB ADR REP 1 ORD;US0003752047;83.0;22.01;27.26;0.00;1'799.57;USD;1'799.57;2'142.95;USD
27-07-2016 11:58:39;00000000;Capital Gain;ABB;ABB ADR REP 1 ORD;US0003752047;1.0;225.17;6.48;0.00;218.69;USD;218.69;343.38;USD
11-07-2016 22:15:51;48320343;Fx-Belastung Comp.;;;;1.0;341.06;0.00;0.00;-341.06;USD;-341.06;124.69;USD
11-07-2016 22:15:51;48320343;Fx-Gutschrift Comp.;;;;1.0;332.00;0.00;0.00;332.00;CHF;332.00;0.03;CHF
11-07-2016 14:49:24;48313029;Kauf;MBTN;MEYER BURGER N;CH0108503795;117.0;3.80;0.35;0.00;-444.95;CHF;-444.95;-331.97;CHF
11-07-2016 14:49:24;48313029;Kauf;MBTN;MEYER BURGER N;CH0108503795;1283.0;3.80;41.00;0.00;-4'916.40;CHF;-4'916.40;112.98;CHF
11-07-2016 14:45:55;48312770;Verkauf;EMSN;EMS-CHEMIE N;CH0016440353;10.0;507.00;40.65;0.00;5'029.35;CHF;5'029.35;5'029.38;CHF
06-07-2016 08:53:19;00000000;Wertlose Ausbuchung;PRECIOUSW.RIGHT;PRECIOUS WOODS HOLDING ANRECHT 20 1 6-28.6.16;CH0328492829;-210.0;0;0.00;0.00;-;CHF;-;0.00;CHF
30-06-2016 22:17:09;48179162;Fx-Belastung Comp.;;;;1.0;26.44;0.00;0.00;-26.44;USD;-26.44;465.75;USD
30-06-2016 22:17:09;48179162;Fx-Gutschrift Comp.;;;;1.0;25.55;0.00;0.00;25.55;CHF;25.55;0.03;CHF
30-06-2016 12:02:35;00000000;Depotgebühren;;;;1.0;23.65;1.89;0.00;-25.54;CHF;-25.54;-25.52;CHF
21-06-2016 22:16:23;48017389;Fx-Belastung Comp.;;;;1.0;2'090.64;0.00;0.00;-2'090.64;USD;-2'090.64;492.19;USD
21-06-2016 22:16:23;48017389;Fx-Gutschrift Comp.;;;;1.0;1'992.25;0.00;0.00;1'992.25;CHF;1'992.25;0.02;CHF
21-06-2016 09:01:10;48006920;Kauf;SYNN;SYNGENTA N;CH0011037469;12.0;382.00;40.80;0.00;-4'624.80;CHF;-4'624.80;-1'992.23;CHF
20-06-2016 09:05:21;00000000;Ausgabe von Anrechten;PRECIOUSW.RIGHT;PRECIOUS WOODS HOLDING ANRECHT 20 1 6-28.6.16;CH0328492829;210.0;0;0.00;0.00;-;CHF;-;0.00;CHF
08-06-2016 09:00:24;47833615;Kauf;UHR;SWATCH GROUP I;CH0012255151;15.0;304.90;40.80;0.00;-4'614.30;CHF;-4'614.30;2'632.57;CHF
06-06-2016 09:58:03;47807379;Verkauf;ROL;VON ROLL I;CH0003245351;7500.0;0.63;40.40;0.00;4'684.60;CHF;4'684.60;7'246.87;CHF
06-06-2016 09:01:13;47807383;Verkauf;ZUBN;ZUEBLIN IMM N;CH0312309682;6.0;18.50;11.45;0.00;99.55;CHF;99.55;2'562.27;CHF
06-06-2016 09:00:12;47807361;Verkauf;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;120.0;21.44;15.76;0.00;2'557.04;USD;2'557.04;2'582.83;USD
17-05-2016 19:22:49;00000000;Capital Gain;LHN;LAFARGEHOLCIM N;CH0012214059;1.0;150.00;0.00;0.00;150.00;CHF;150.00;2'462.72;CHF
13-05-2016 17:39:31;00000000;Dividende;UHR;SWATCH GROUP I;CH0012255151;1.0;150.00;52.50;0.00;97.50;CHF;97.50;2'312.72;CHF
14-04-2016 08:53:52;00000000;Wertlose Ausbuchung;VONR ANR 6.4.16;VON ROLL HLDG - ANRECHT  2016-6.4.1 6;CH0319579220;-7500.0;0;0.00;0.00;-;CHF;-;0.00;CHF
11-04-2016 11:11:34;00000000;Dividende;NESN;NESTLE N;CH0038863350;1.0;337.50;118.13;0.00;219.37;CHF;219.37;2'215.22;CHF
31-03-2016 15:38:43;00000000;Depotgebühren;;;;1.0;20.26;1.62;0.00;-21.88;CHF;-21.88;1'995.85;CHF
29-03-2016 18:46:23;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;25.79;0.00;0.00;25.79;USD;25.79;25.79;USD
23-03-2016 10:06:58;00000000;Ausgabe von Anrechten;VONR ANR 6.4.16;VON ROLL HLDG - ANRECHT  2016-6.4.1 6;CH0319579220;7500.0;0;0.00;0.00;-;CHF;-;0.00;CHF
14-03-2016 16:40:58;00000000;Auszahlung;;;;1.0;108.00;0.00;0.00;-108.00;CHF;-108.00;2'017.73;CHF
04-03-2016 10:42:44;00000000;Reverse Split;ZUBN;ZUEBLIN IMM N;CH0312309682;6.0;0;0.00;0.00;-;CHF;-;0.00;CHF
04-03-2016 10:42:44;00000000;Reverse Split;ZUBN0;ZUEBLIN IMM N0;CH0021831182;-2500.0;0;0.00;0.00;-;CHF;-;0.00;CHF
04-03-2016 10:38:21;00000000;Storno (Corporate Action);ZUBN;ZUEBLIN IMM N;CH0312309682;6.0;0;0.00;0.00;-;CHF;-;0.00;CHF
04-03-2016 10:38:21;00000000;Storno (Corporate Action);ZUBN0;ZUEBLIN IMM N0;CH0021831182;-2500.0;0;0.00;0.00;-;CHF;-;0.00;CHF
04-03-2016 08:39:51;00000000;Reverse Split;ZUBN;ZUEBLIN IMM N;CH0312309682;6.0;0;0.00;0.00;-;CHF;-;0.00;CHF
04-03-2016 08:39:50;00000000;Reverse Split;ZUBN0;ZUEBLIN IMM N0;CH0021831182;-2500.0;0;0.00;0.00;-;CHF;-;0.00;CHF
03-03-2016 05:16:00;00000000;Corporate Action;ZUBN;ZUEBLIN IMM N0;CH0021831182;-2500.0;0;0.00;0.00;-;;-;0.00;
03-03-2016 05:16:00;00000000;Corporate Action;ZUBN0;ZUEBLIN IMM N0;CH0021831182;2500.0;0;0.00;0.00;-;;-;0.00;
15-02-2016 22:15:24;46368979;Fx-Belastung Comp.;;;;1.0;6'037.18;0.00;0.00;-6'037.18;CHF;-6'037.18;2'125.73;CHF
15-02-2016 22:15:24;46368979;Fx-Gutschrift Comp.;;;;1.0;5'431.24;0.00;0.00;5'431.24;EUR;5'431.24;0.00;EUR
15-02-2016 09:40:46;46358640;Kauf;EMSN;EMS-CHEMIE N;CH0016440353;10.0;457.25;40.80;0.00;-4'613.30;CHF;-4'613.30;8'162.91;CHF
15-02-2016 09:39:20;46358568;Kauf;OD7F;WISDOMTREE WTI CRUDE OIL ETC;DE000A0KRJX4;1000.0;5.384;47.24;0.00;-5'431.24;EUR;-5'431.24;-5'431.24;EUR
25-01-2016 22:15:43;46107514;Fx-Belastung Comp.;;;;1.0;5'054.87;0.00;0.00;-5'054.87;CHF;-5'054.87;12'776.21;CHF
25-01-2016 22:15:43;46107514;Fx-Gutschrift Comp.;;;;1.0;4'940.26;0.00;0.00;4'940.26;USD;4'940.26;0.00;USD
25-01-2016 15:45:23;46103526;Kauf;LHN;LAFARGEHOLCIM N;CH0012214059;3.0;42.72;0.10;0.00;-128.25;CHF;-128.25;17'831.08;CHF
25-01-2016 15:45:23;46103526;Kauf;LHN;LAFARGEHOLCIM N;CH0012214059;97.0;42.71;40.45;0.00;-4'183.30;CHF;-4'183.30;17'959.33;CHF
25-01-2016 15:39:41;46103405;Kauf;ABB;ABB ADR REP 1 ORD;US0003752047;300.0;16.39;39.54;0.00;-4'956.54;USD;-4'956.54;-4'940.26;USD
22-01-2016 06:31:09;00000000;Vergütung;;;;1.0;20'000.00;0.00;0.00;20'000.00;CHF;20'000.00;22'142.63;CHF
01-01-2016 13:10:07;00000000;Zins;;;;1.0;0.18;0.00;0.00;0.18;USD;0.18;16.28;USD
01-01-2016 13:10:07;00000000;Zins;;;;1.0;0.05;0.00;0.00;-0.05;CHF;-0.05;2'142.63;CHF
31-12-2015 11:43:21;00000000;Depotgebühren;;;;1.0;21.99;1.76;0.00;-23.75;CHF;-23.75;2'142.68;CHF
30-12-2015 17:33:03;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;16.10;0.00;0.00;16.10;USD;16.10;16.10;USD
23-12-2015 08:57:25;00000000;Wertlose Ausbuchung;OR ANRECHT;ORASCOM DEVL - ANRECHT  2015-14.12. 15;CH0304060533;-100.0;0;0.00;0.00;-;CHF;-;0.00;CHF
07-12-2015 17:47:52;00000000;Ausgabe von Anrechten;OR ANRECHT;ORASCOM DEVL - ANRECHT  2015-14.12. 15;CH0304060533;100.0;0;0.00;0.00;-;CHF;-;0.00;CHF
30-11-2015 07:32:16;00000000;Auszahlung;;;;1.0;14'000.00;2.00;0.00;-14'002.00;CHF;-14'002.00;2'166.43;CHF
26-11-2015 09:46:50;45424131;Forex-Belastung;;;;1.0;5'301.27;0.00;0.00;-5'301.27;EUR;-5'301.27;0.00;EUR
26-11-2015 09:46:50;45424131;Forex-Gutschrift;;;;1.0;5'699.55;0.00;0.00;5'699.55;CHF;5'699.55;16'168.43;CHF
26-11-2015 09:46:06;45424115;Forex-Belastung;;;;1.0;5'639.03;0.00;0.00;-5'639.03;USD;-5'639.03;0.00;USD
26-11-2015 09:46:06;45424115;Forex-Gutschrift;;;;1.0;5'714.55;0.00;0.00;5'714.55;CHF;5'714.55;10'468.88;CHF
24-11-2015 14:52:48;45402028;Verkauf;ZUBN1;ZUEBLIN IMM ANR;CH0284133938;2500.0;0.02;9.85;0.00;40.15;CHF;40.15;4'754.33;CHF
20-11-2015 09:02:05;45357178;Verkauf;CANCDA;UBSETF MSCI CANADA CAD DIS;LU0446734872;170.0;34.75;47.58;0.00;5'859.91;CAD;4'409.35;4'714.18;CHF
19-11-2015 15:16:17;45357143;Verkauf;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;50.0;106.50;20.11;0.00;5'304.89;USD;5'304.89;5'639.03;USD
12-11-2015 17:53:11;00000000;Ausgabe von Anrechten;ZUBN1;ZUEBLIN IMM ANR;CH0284133938;2500.0;0;0.00;0.00;-;CHF;-;0.00;CHF
06-11-2015 10:35:47;45230023;Verkauf;Y9V3;VITRUVIUS SWISS EQUITY B EUR O;LU0129839998;50.0;107.01;49.23;0.00;5'301.27;EUR;5'301.27;5'301.27;EUR
30-09-2015 14:58:55;00000000;Depotgebühren;;;;1.0;24.73;1.98;0.00;-26.71;CHF;-26.71;304.83;CHF
17-09-2015 11:33:05;00000000;Dividende;FXC;iSh China LrgCap USD Dis;IE00B02KXK85;1.0;124.96;0.00;0.00;124.96;USD;124.96;334.14;USD
17-09-2015 11:03:27;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;6.72;0.00;0.00;6.72;USD;6.72;209.18;USD
04-08-2015 12:31:14;00000000;Dividende;CANCDA;UBSETF MSCI CANADA CAD DIS;LU0446734872;1.0;48.47;0.00;0.00;48.47;CHF;48.47;331.54;CHF
30-06-2015 16:38:20;00000000;Depotgebühren;;;;1.0;26.81;2.14;0.00;-28.95;CHF;-28.95;283.07;CHF
18-06-2015 16:09:12;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;38.15;0.00;0.00;38.15;USD;38.15;202.46;USD
01-06-2015 15:26:35;00000000;Dividende;UHR;SWATCH GROUP I;CH0012255151;1.0;150.00;52.50;0.00;97.50;CHF;97.50;312.02;CHF
20-04-2015 17:31:42;00000000;Dividende;NESN;NESTLE N;CH0038863350;1.0;330.00;115.50;0.00;214.50;CHF;214.50;214.52;CHF
31-03-2015 22:16:57;42713917;Fx-Belastung Comp.;;;;1.0;30.00;0.00;0.00;-30.00;USD;-30.00;164.31;USD
31-03-2015 22:16:57;42713917;Fx-Gutschrift Comp.;;;;1.0;28.85;0.00;0.00;28.85;CHF;28.85;0.02;CHF
31-03-2015 17:37:37;00000000;Depotgebühren;;;;1.0;26.71;2.14;0.00;-28.85;CHF;-28.85;-28.83;CHF
19-03-2015 12:01:11;00000000;Dividende;IBZL;iSh MSCI Brazil USD Dis;IE00B0M63516;1.0;12.55;0.00;0.00;12.55;USD;12.55;194.31;USD
12-03-2015 22:15:58;42462915;Fx-Belastung Comp.;;;;1.0;61.72;0.00;0.00;-61.72;USD;-61.72;181.76;USD
12-03-2015 22:15:58;42462915;Fx-Gutschrift Comp.;;;;1.0;61.25;0.00;0.00;61.25;CHF;61.25;0.02;CHF
12-03-2015 15:47:38;00000000;Auszahlung;;;;1.0;108.00;0.00;0.00;-108.00;CHF;-108.00;-61.23;CHF
02-03-2015 14:24:48;00000000;Dividende;NVDA;NVIDIA ORD;US67066G1040;1.0;9.35;2.80;0.00;6.55;USD;6.55;243.48;USD
02-03-2015 14:22:26;00000000;Capital Gain;NVDA;NVIDIA ORD;US67066G1040;1.0;9.35;0.00;0.00;9.35;USD;9.35;236.93;USD
02-03-2015 14:20:05;00000000;Capital Gain;NVDA;NVIDIA ORD;US67066G1040;1.0;9.35;0.00;0.00;9.35;USD;9.35;227.58;USD
